X=4.619 Y=-43.087 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.989 Y=0.417
X=2.079 Y=-46.389 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.933 Y=0.343
X=4.157 Y=-47.778 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.979 Y=0.312
X=2.310 Y=-44.043 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.938 Y=0.395
X=4.157 Y=-42.222 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.979 Y=0.436
X=1.768 Y=-46.768 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.926 Y=0.334
X=3.536 Y=-48.536 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.965 Y=0.295
X=2.079 Y=-43.611 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.933 Y=0.405
X=3.536 Y=-41.464 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.965 Y=0.453
X=1.389 Y=-47.079 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.917 Y=0.327
X=2.778 Y=-49.157 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.948 Y=0.281
X=1.768 Y=-43.232 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.926 Y=0.413
X=2.778 Y=-40.843 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.948 Y=0.467
X=0.957 Y=-47.310 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.907 Y=0.322
X=1.913 Y=-49.619 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.929 Y=0.271
X=1.389 Y=-42.921 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.917 Y=0.420
X=1.913 Y=-40.381 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.929 Y=0.477
X=0.488 Y=-47.452 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.897 Y=0.319
X=0.975 Y=-49.904 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.908 Y=0.264
X=0.957 Y=-42.690 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.907 Y=0.425
X=0.975 Y=-40.096 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.908 Y=0.483
X=0.000 Y=-47.500 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.886 Y=0.318
X=0.000 Y=-50.000 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.886 Y=0.262
X=0.488 Y=-42.548 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.897 Y=0.428
X=0.000 Y=-40.000 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.886 Y=0.485
X=-0.488 Y=-47.452 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.875 Y=0.319
X=-0.975 Y=-49.904 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.864 Y=0.264
X=0.000 Y=-42.500 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.886 Y=0.430
X=-0.975 Y=-40.096 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.864 Y=0.483
X=-0.957 Y=-47.310 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.865 Y=0.322
X=-1.913 Y=-49.619 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.843 Y=0.271
X=-0.488 Y=-42.548 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.875 Y=0.428
X=-1.913 Y=-40.381 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.843 Y=0.477
X=-1.389 Y=-47.079 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.855 Y=0.327
X=-2.778 Y=-49.157 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.824 Y=0.281
X=-0.957 Y=-42.690 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.865 Y=0.425
X=-2.778 Y=-40.843 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.824 Y=0.467
X=-1.768 Y=-46.768 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.847 Y=0.334
X=-3.536 Y=-48.536 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.807 Y=0.295
X=-1.389 Y=-42.921 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.855 Y=0.420
X=-3.536 Y=-41.464 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.807 Y=0.453
X=-2.079 Y=-46.389 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.840 Y=0.343
X=-4.157 Y=-47.778 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.793 Y=0.312
X=-1.768 Y=-43.232 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.847 Y=0.413
X=-4.157 Y=-42.222 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.793 Y=0.436
X=-2.310 Y=-45.957 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.834 Y=0.352
X=-4.619 Y=-46.913 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.783 Y=0.331
X=-2.079 Y=-43.611 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.840 Y=0.405
X=-4.619 Y=-43.087 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.783 Y=0.417
X=-2.452 Y=-45.488 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.832 Y=0.363
X=-4.904 Y=-45.975 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.777 Y=0.352
X=-2.310 Y=-44.043 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.834 Y=0.395
X=-4.904 Y=-44.025 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.777 Y=0.396
X=-2.500 Y=-45.000 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.830 Y=0.374
X=-5.000 Y=-45.000 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.774 Y=0.374
X=-2.452 Y=-44.512 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.832 Y=0.385
X=0.000 Y=-45.000 Z=-25.000,X=-0.008 Y=-0.008 Z=1.000,X=0.886 Y=0.374
X=50.000 Y=0.000 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.498 Y=0.374
X=49.039 Y=-9.755 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.496 Y=0.352
X=24.520 Y=-4.877 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.441 Y=0.363
X=25.000 Y=0.000 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.442 Y=0.374
X=49.039 Y=9.754 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.496 Y=0.396
X=23.097 Y=-9.567 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.438 Y=0.352
X=46.194 Y=-19.134 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.489 Y=0.331
X=24.520 Y=4.877 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.441 Y=0.385
X=46.194 Y=19.134 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.489 Y=0.417
X=20.787 Y=-13.889 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.433 Y=0.343
X=41.573 Y=-27.779 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.479 Y=0.312
X=23.097 Y=9.567 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.438 Y=0.395
X=41.573 Y=27.778 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.479 Y=0.436
X=17.678 Y=-17.678 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.426 Y=0.334
X=35.355 Y=-35.355 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.465 Y=0.295
X=20.787 Y=13.889 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.433 Y=0.405
X=35.355 Y=35.355 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.465 Y=0.453
X=13.889 Y=-20.787 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.417 Y=0.327
X=27.779 Y=-41.573 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.448 Y=0.281
X=17.678 Y=17.678 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.426 Y=0.413
X=27.779 Y=41.573 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.448 Y=0.467
X=9.567 Y=-23.097 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.407 Y=0.322
X=19.134 Y=-46.194 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.429 Y=0.271
X=13.889 Y=20.787 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.417 Y=0.420
X=19.134 Y=46.194 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.429 Y=0.477
X=4.877 Y=-24.520 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.397 Y=0.319
X=9.755 Y=-49.039 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.408 Y=0.264
X=9.567 Y=23.097 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.407 Y=0.425
X=9.755 Y=49.039 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.408 Y=0.483
X=0.000 Y=-25.000 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.386 Y=0.318
X=0.000 Y=-50.000 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.386 Y=0.262
X=4.877 Y=24.520 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.397 Y=0.428
X=0.000 Y=50.000 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.386 Y=0.485
X=-4.877 Y=-24.520 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.375 Y=0.319
X=-9.755 Y=-49.039 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.365 Y=0.264
X=0.000 Y=25.000 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.386 Y=0.430
X=-9.755 Y=49.039 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.365 Y=0.483
X=-9.567 Y=-23.097 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.365 Y=0.322
X=-19.134 Y=-46.194 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.343 Y=0.271
X=-4.877 Y=24.520 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.375 Y=0.428
X=-19.134 Y=46.194 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.343 Y=0.477
X=-13.889 Y=-20.787 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.355 Y=0.327
X=-27.779 Y=-41.573 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.324 Y=0.281
X=-9.567 Y=23.097 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.365 Y=0.425
X=-27.778 Y=41.573 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.324 Y=0.467
X=-17.678 Y=-17.678 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.347 Y=0.334
X=-35.355 Y=-35.355 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.307 Y=0.295
X=-13.889 Y=20.787 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.355 Y=0.420
X=-35.355 Y=35.355 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.307 Y=0.453
X=-20.787 Y=-13.889 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.340 Y=0.343
X=-41.573 Y=-27.779 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.293 Y=0.312
X=-17.678 Y=17.678 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.347 Y=0.413
X=-41.573 Y=27.779 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.293 Y=0.436
X=-23.097 Y=-9.567 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.335 Y=0.352
X=-46.194 Y=-19.134 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.283 Y=0.331
X=-20.787 Y=13.889 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.340 Y=0.405
X=-46.194 Y=19.134 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.283 Y=0.417
X=-24.520 Y=-4.877 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.332 Y=0.363
X=-49.039 Y=-9.755 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.277 Y=0.352
X=-23.097 Y=9.567 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.335 Y=0.395
X=-49.039 Y=9.755 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.277 Y=0.396
X=-25.000 Y=0.000 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.330 Y=0.374
X=-50.000 Y=0.000 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.275 Y=0.374
X=-24.520 Y=4.877 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.332 Y=0.385
X=0.000 Y=0.000 Z=-125.000,X=-0.008 Y=-0.008 Z=1.000,X=0.386 Y=0.374
X=25.000 Y=0.000 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.194 Y=0.374
X=49.039 Y=-9.755 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.248 Y=0.352
X=50.000 Y=0.000 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.250 Y=0.374
X=24.520 Y=4.877 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.193 Y=0.384
X=49.039 Y=9.754 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.248 Y=0.396
X=24.520 Y=-4.877 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.193 Y=0.363
X=46.194 Y=-19.134 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.242 Y=0.331
X=23.097 Y=9.567 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.190 Y=0.395
X=46.194 Y=19.134 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.242 Y=0.416
X=23.097 Y=-9.567 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.190 Y=0.352
X=41.573 Y=-27.779 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.232 Y=0.312
X=20.787 Y=13.889 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.185 Y=0.405
X=41.573 Y=27.778 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.232 Y=0.436
X=20.787 Y=-13.889 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.185 Y=0.343
X=35.355 Y=-35.355 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.218 Y=0.294
X=17.678 Y=17.678 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.178 Y=0.413
X=35.355 Y=35.355 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.218 Y=0.453
X=17.678 Y=-17.678 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.178 Y=0.334
X=27.779 Y=-41.573 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.201 Y=0.281
X=13.889 Y=20.787 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.170 Y=0.420
X=27.779 Y=41.573 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.201 Y=0.467
X=13.889 Y=-20.787 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.170 Y=0.327
X=19.134 Y=-46.194 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.181 Y=0.270
X=9.567 Y=23.097 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.160 Y=0.425
X=19.134 Y=46.194 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.181 Y=0.477
X=9.567 Y=-23.097 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.160 Y=0.322
X=9.755 Y=-49.039 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.160 Y=0.264
X=4.877 Y=24.520 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.149 Y=0.428
X=9.755 Y=49.039 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.160 Y=0.483
X=4.877 Y=-24.520 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.149 Y=0.319
X=0.000 Y=-50.000 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.139 Y=0.262
X=0.000 Y=25.000 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.139 Y=0.429
X=0.000 Y=50.000 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.139 Y=0.485
X=0.000 Y=-25.000 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.139 Y=0.317
X=-9.755 Y=-49.039 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.117 Y=0.264
X=-4.877 Y=24.520 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.128 Y=0.428
X=-9.755 Y=49.039 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.117 Y=0.483
X=-4.877 Y=-24.520 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.128 Y=0.319
X=-19.134 Y=-46.194 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.096 Y=0.270
X=-9.567 Y=23.097 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.117 Y=0.425
X=-19.134 Y=46.194 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.096 Y=0.477
X=-9.567 Y=-23.097 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.117 Y=0.322
X=-27.779 Y=-41.573 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.076 Y=0.281
X=-13.889 Y=20.787 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.107 Y=0.420
X=-27.778 Y=41.573 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.076 Y=0.467
X=-13.889 Y=-20.787 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.107 Y=0.327
X=-35.355 Y=-35.355 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.060 Y=0.294
X=-17.678 Y=17.678 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.099 Y=0.413
X=-35.355 Y=35.355 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.060 Y=0.453
X=-17.678 Y=-17.678 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.099 Y=0.334
X=-41.573 Y=-27.779 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.046 Y=0.312
X=-20.787 Y=13.889 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.092 Y=0.405
X=-41.573 Y=27.779 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.046 Y=0.436
X=-20.787 Y=-13.889 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.092 Y=0.343
X=-46.194 Y=-19.134 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.035 Y=0.331
X=-23.097 Y=9.567 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.087 Y=0.395
X=-46.194 Y=19.134 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.035 Y=0.416
X=-23.097 Y=-9.567 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.087 Y=0.352
X=-49.039 Y=-9.755 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.029 Y=0.352
X=-24.520 Y=4.877 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.084 Y=0.384
X=-49.039 Y=9.755 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.029 Y=0.396
X=-24.520 Y=-4.877 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.084 Y=0.363
X=-50.000 Y=0.000 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.027 Y=0.374
X=-25.000 Y=0.000 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.083 Y=0.374
X=0.000 Y=0.000 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.139 Y=0.374
X=-27.500 Y=33.000 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.694 Y=0.374
X=-25.096 Y=32.025 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.748 Y=0.352
X=-25.000 Y=33.000 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.750 Y=0.374
X=-27.548 Y=33.488 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.693 Y=0.384
X=-25.096 Y=33.975 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.748 Y=0.396
X=-27.548 Y=32.512 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.693 Y=0.363
X=-25.381 Y=31.087 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.742 Y=0.331
X=-27.690 Y=33.957 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.690 Y=0.395
X=-25.381 Y=34.913 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.742 Y=0.416
X=-27.690 Y=32.043 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.690 Y=0.352
X=-25.843 Y=30.222 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.731 Y=0.312
X=-27.921 Y=34.389 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.685 Y=0.405
X=-25.843 Y=35.778 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.731 Y=0.436
X=-27.921 Y=31.611 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.685 Y=0.343
X=-26.464 Y=29.464 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.717 Y=0.294
X=-28.232 Y=34.768 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.678 Y=0.413
X=-26.464 Y=36.536 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.717 Y=0.453
X=-28.232 Y=31.232 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.678 Y=0.334
X=-27.222 Y=28.843 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.701 Y=0.281
X=-28.611 Y=35.079 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.669 Y=0.420
X=-27.222 Y=37.157 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.701 Y=0.467
X=-28.611 Y=30.921 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.669 Y=0.327
X=-28.087 Y=28.381 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.681 Y=0.270
X=-29.043 Y=35.310 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.660 Y=0.425
X=-28.087 Y=37.619 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.681 Y=0.477
X=-29.043 Y=30.690 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.660 Y=0.322
X=-29.025 Y=28.096 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.660 Y=0.264
X=-29.512 Y=35.452 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.649 Y=0.428
X=-29.025 Y=37.904 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.660 Y=0.483
X=-29.512 Y=30.548 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.649 Y=0.319
X=-30.000 Y=28.000 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.638 Y=0.262
X=-30.000 Y=35.500 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.638 Y=0.429
X=-30.000 Y=38.000 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.638 Y=0.485
X=-30.000 Y=30.500 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.638 Y=0.317
X=-30.975 Y=28.096 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.617 Y=0.264
X=-30.488 Y=35.452 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.627 Y=0.428
X=-30.975 Y=37.904 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.617 Y=0.483
X=-30.488 Y=30.548 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.627 Y=0.319
X=-31.913 Y=28.381 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.596 Y=0.270
X=-30.957 Y=35.310 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.617 Y=0.425
X=-31.913 Y=37.619 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.596 Y=0.477
X=-30.957 Y=30.690 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.617 Y=0.322
X=-32.778 Y=28.843 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.576 Y=0.281
X=-31.389 Y=35.079 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.607 Y=0.420
X=-32.778 Y=37.157 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.576 Y=0.467
X=-31.389 Y=30.921 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.607 Y=0.327
X=-33.536 Y=29.464 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.559 Y=0.294
X=-31.768 Y=34.768 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.599 Y=0.413
X=-33.536 Y=36.536 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.559 Y=0.453
X=-31.768 Y=31.232 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.599 Y=0.334
X=-34.157 Y=30.222 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.545 Y=0.312
X=-32.079 Y=34.389 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.592 Y=0.405
X=-34.157 Y=35.778 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.545 Y=0.436
X=-32.079 Y=31.611 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.592 Y=0.343
X=-34.619 Y=31.087 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.535 Y=0.331
X=-32.310 Y=33.957 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.587 Y=0.395
X=-34.619 Y=34.913 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.535 Y=0.416
X=-32.310 Y=32.043 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.587 Y=0.352
X=-34.904 Y=32.025 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.529 Y=0.352
X=-32.452 Y=33.488 Z=-125.000,X=0.000 Y=0.000 Z=-1.000,X=0.583 Y=0.384
